label,sentence1
2,RT @MajorNews911: NBC News projects Charlie Baker (R) wins Massachusetts Governor. http://t.co/Su9JblPLrO
1,And since im gino marley my bitch just flew from Japan
0,Between this trend and the vines acting like women its like niggas couldn't wait to be faggots http://t.co/dKVnjmCarZ
1,"Can't tell me shit, cuz ion care bitch."
1,Gator's bitches best be usin Jimmy's !
1,Like real shit dude da closest nicca I done seen to AI
1,RT @UsGEMINIS: #Gemini doesn't really look back at their ex's. Some things just look better in the trash!!
2,Lauren &amp; I ate candy we found on the floor during class we are trash
1,"RT @RakwonOGOD: ""Fuck bitches , get money"" - A favorite nigga's line when a girl leave his ass for another man"
1,"RT @illWill_Trippy: ""@marcellusrexxx: &#8220;@Bitchimgoonin: &#8220;@yoooodem: this bitch real nasty &#128518; https://t.co/FXi7gkAuh2&#8221; &#128563;&#8221;&#128563;&#128563;"" ah need her &#128076;"
1,Am I really going to sit here and cry like a bitch....
1,RT @CapoToHeaven Niggas will cheat and not even know that bitch name. That shit aint cheating.
1, her pussy lips like Heaven doors  &#128524;
1,"All these hoes trife I can never cuff , I've been hurt before so I can never give a fuck"
1,&#8220;@comedianjayski: Happy Hour time best time of da day!!!!!&#8221; Niggas don't know bout them happy hour hoes
1,"MiNo's &#8220;@daboss_s: &#8220;@willyroast2: Caption this==&gt; http://t.co/qr3OegnJLi""&#8221; Nah bitch...we're gonna keep our virginities&#8221;"
1,All it take is for one bitch to open her mouth and niggas start fuckin up.
2,@SugarShai2 youtube bear vs monkey bike race!
1,One thing I can't stand is texting bitches that got droids
1,&#8220;@CiscoAllDay: @1Bcarter if by marrying her to avoid paying child support is a win then yeah lol&#8221;we don't see the hoes the same &amp; that's ok
1,&#8220;@Terren_Janay: Nobody wants to be with a bum&#8221; except bum bitches
1,@Oskzilla you wish niggah!!!
1,&#8220;@RedHeadRay_: Is it wrong if I get on this bitch and started talking shit &#128514;?&#8221;yes!
1,RT @VibeLord: I hate when people think I'm mad or sad cause I'm not talking.. nah I'm chillin bitch.
1,I'm a bitch
1,@thebravebird: #YoureNotMyType if my fade is perpetually fresher than yours. That's a real ass bitch rite there
1,RT @DedePayton: All hoes are friendly. Althea wants to say hi.
1,"RT @Racheldoesstuff: ""You gotta have luuuuube/All ya really need is luuuube!""- Dental Dam Yankees"
1,RT @MarkAdkins2: #projectdrugs&amp;bitches
2,.@Straatvogels [street birds]: Homeless People Twittering in Amsterdam http://t.co/WruoCdVkJt via @HuffPostImpact &#8853;http://t.co/DJgs6rGdfV
1,"RT @Booskerz: ""@DailySexSupply: Girls that fuck back &gt;&gt;&gt; &#128525;&#128525; http://t.co/pI064ylhF6"" @iDocLyfe your last one was trash so here"
1,RT @RayIopez: Niggas Be Like  &#128663;_____________&#128659; Fuck! There go the 5'o  __&#128663;______&#128659;__ Be cool son  ___&#128663;&#128659;_____ Man fuck   ___&#128659;___&#128663;____ bitch as&#8230;
1,Current emotion-Broke ass bitch
1,RT @TheRealTenski: When I die take my casket to the club so bitches can twerk on it I'm putting the fun back in funeral
1,&#8220;@vivaalakatyy: I just punched @victoriaaokk in the nose on accident because she just shocked the crap out of me &#128514;&#128514;&#128514;&#128514;&#8221; bitch that hurt!! &#128557;
2,@vanessa32m honestly the performers on there red carpet were trash hahahaahahahaha
1,RT @RickyScamp: The best way to avoid a tsunami of extramarital pussy is to wear sneakers on your daily commute. Also using the word sneake&#8230;
1,U wondering why I'm not answering I'm wondering where my money at niggas act like bitches these days
1,"RT @FlyEaglesNation: Yeah, #Eagles definitely aren't finishing 4th in division. Not this year bitches."
1,"RT @tanishalixpussy: no need to compete with other women there's only one of me, and shit... im that bitch"
1,&#8220;@dnumberbefore2: Lol maybe I should give in nd date these hoes on dates&#8221;let me know how that work lol
1,"#IfThePurgeWasReal I'd be the best prostitute and madam EVER. Hey, if you got pussy, you shouldn't be broke, right? LMAO JK"
1,NEWS FLASH: Obama won the election and increase their numbers in congress. Stop with the bullshit already and compromise bitches!
1,@Nikki_Boo22 bitch you hella late I went yesterday lol
0,@luvvida You're right.. I be around my nig....
1,RT @SteveStfler: No bitch ass chick flick will ever be as sad as this movie http://t.co/HA1u4TiOAV
1,Since niggaz is throwing subs on this but that same nigga lame nigga bitches was getting fucked by other&#8230; http://t.co/CCm3aoiSbP
1,"@DamontDa @NateMurdoch @jackdatow2335 @MKpest002 @OandAPests fuck off lil bitch, prolly gotta lil dick"
1,Naw bitch you goin against a monster lol lyrical maniac
2,"RT @MensHumor: Kim Kardashian had a baby...in more important news, I took out the trash last night."
1,@That1guyJeff fuck you bitches.
0,RT @DefendWallSt: Tell me how you really feel. RT @1SleepingGiant: those little #ISIS faggots usually have bags over their heads anyway.
2,RT @Bidenshairplugs: I can't believe the cops shot this fine young man. There goes the cure for cancer...  #FergusonOctober http://t.co/Leb&#8230;
1,RT @TimRaw: Was crazy about her.  Got to know her.  She was a bitch.  Felt betrayed by my judgment.
1,One of the BIGGEST ARRESTS of a #loudmouth #bitch was #ReeseWitherspoon. SO WHY A #Nigga gotta act like a #whitebitch to the #POLICE?
1,I keep these hoes in check until they bounce
1,"When nigga/bitch lose in a fight they favorite line is ""he/she only "" &#128514;"
1,"RT @DvpeDreams: If her pussy got over 10 body counts, It's dead&#128128;. Pussies&#128049; only have 9 lives &#128514;"
1,@Aydren cause you're a sexy bitch
1,"Niggas be pressed for pussy, it aint nothing.."
1,RT @2Necklaceez: I'm in this bitch yaaa I do my thanggg &#128079;
1,RT @iDntWearCondoms: RT if no bitches texting u right now
1,RT @joytooawesome: @im_jessicaaaaa @vintage_monroe_ bitch no I'm talking to her !
1,RT @KenaiViveros: Ima bitch him out lol @Versharky
1,These bitches is wild
1,"Rand went full retard some time ago &#8220;@RichardBSpencer: @SenRandPaul isn't ""playing the game""... he's just retarded.  http://t.co/ZpKimh9fTG&#8221;"
0,"@dolphrudager You don't have any kids?! What are you, one of them queers!?"
0,RT @kiddsmy_pyt: You have a new boyfriend every week.. Tf you doin hoe?
1,I need a new bitch
1,RT @GeorgeKelleyJr: If ur 20+ and still need ur parent's permission to do stuff ur a little bitch #growup
1,If these hoes ain't lying about being fat they hiding a backpage profile some where...
1,Im wit yo bitch smokin. Let her keep the mid Imma roll this potent
2,"If the crust ain&#8217;t graham cracker, keep that pie"
1,#DegenerateArtist Isn't a bitch walks back his words&gt; Isn't a WITCH who questions a TURD&gt; I'm a GLITCH WHO EVOLVES YOUR ABSURD!!!!!!!!!!!
0,@nCrusade @GodManiac_ come wage with us fag
2,@ebomb26 cool beaners. i just got home. ready to keep my couch from floating away. lol
2,@KenSuttling Not taking Franks advice and he ate the yellow snow.
1,I'm back bitches &#128513;&#128513;&#128513;&#128513;
1,@_fullawhite rt me to wey I went to the job interview high then a bitch!! Straight stanking like dank haha eyes red then a hoe
1,RT @__LilNiNo: R.I.P &#128128; to the hoes&#128131; dying for attention.
1,I'm downloading you a new personality and ordering you a new face! You bitch.. I love you.. Goddamn it! -Axl Rose yelling at his sex robot
1,"@BillPeriman Send all the fucking muzzies home, now doj come and get me motherfuckers"
2,"This Billy Crystal tribute to Derek Jeter is crazy. I hate the Yankees, but man... Derek Jeter.... #RE2PECT"
1,RT @KushDahGodd: Five things I'll never give a bitch&#9757;&#65039;  1:My Heart 2:My Weed 3:My Money 4:My Twitter 5:My Netflix password &#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;
1,#throwback to being bitches &amp; drinking Mikes bc we sucked @AutumnMaye http://t.co/jfCthdEDcz
1,Breaking yo bitch like a KitKat nigga
1,Lebron is such a pussy.. always has to get picked up for cramps and shit
1,"&#128563; RT @ariluvsall: Niccas y'all need lives, money, pussy, hobbies, or sum guidance ... Bunch of Petty miserable dick n a booty ass Boys ..."
1,Nah fuck Bungie they ain't givng me nNO drops. Stingy ass niggas. RT @CaratCutClarity: You trash at destiny if you aint at least 25
1,@kaaaytate do it pussy
1,@raider_level them hoes ain't thick at all u clowning
1,"don't let your side bitch settle in, I might have to headbutt you Evelyn"
1,RT @BrickyardBeezy: I'm money hungry man these bitches can't do nuffin for me
2,"RT @HuhWhatsACondom: This would never happen at a ""non-colored"" award show @BETAwards http://t.co/rUJNu1l7t8"
1,@baskgod nah it's just Clowney being a bitch nigga
1,"RT @duttyOGshake: ""pussy ass nigga"" http://t.co/G0KL3ZbTAo"
2,@SenMikeLee just pulled out his pocket Constitution! Bring it man! @tedcruz just mocked McCain's wacko-birds comment! HaHaHa!!!!! #standtall
1,Geno Smith &gt; Alex bitch Smith's trash overpaid ass
2,"@HobsonDarlene #BlessJesus Amos 3:3 Can two walk together, unless they are agreed? #DifferentLevels"
0,RT @Buckm00se: if i dont get drafted for the squad we gonna have some problems drop the faggot jesus
1,I tell this bitch followback. She RTs me saying followback. Then doesn't followback. Blocked like fuck
2,I have a feeling tonight will be trash.
1,@ebgbz1 @RussellTpot This bitch sees that as not an attack because Muslims are only 1% (no idea where he maths)
0,Is there a full moon out? #CrazyAssholes out in full force and I'm not talking about muzzies or liberals&#8252;&#65039; And I'm in the mood to oblige.
2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/u3PzeV9E9q
1,@DefineMEee lol tell dat white bitch I said hey
1,@crystalkethry &#128680;&#128680;&#128680;&#128680;bad bitch w dreads alert
2,Why Jon hates birds. http://t.co/VwXlbmJ7fY
1,"Damn I use to be a big fan of Ronda, but so far she's been a big cunt #TUF"
1,I woke up like thi- bitch go back to bed
2,"@wbpictures no, i do not wish to spend $40+ to go to a filthy theatre and watch a fuzzy screen with bad sound. #ANNABELLE"
1, hoe what its hitting for 
1,@DouneAldy what are you doing tonight pussy?
2,"So, about this flappy bird game then."
1,Love having subs cause when my Mom starts being a fucking bitch I just crank up the system. Simple solutions
1,If I smoke with ya bitch its over
1,"95% of the truly talented people i've come across are retarded professionally. 95% of the awful, untalented people are on point and polite.."
2,RT @AChosenWord: Of rain showers &amp; weepy fog of soft light &amp; cool touch of wild wind that carry music of birds who cease to soar; this feel&#8230;
1,RT @NICKIMINAJ: U bitches could neva get him to buy all dem snacks. Fuk wit me
1,@zach_smith98 @kieffer_jason bitch stfu and get off my page
1,"@bernadettvajda they always put gingers in red, yellow, or leopard print."
1,At the Mexican laundry mat and it's PACKED denna hoe
2,I don't want to deal with yesterday's trash! There's a reason it got thrown out in the first place
1,@heydenbunsyolo really u use in another nigga name and u follow a nigga who doesn't fucking like you your a faggot kok eyed mother fucker
2,"RT @KarinaCasallas: LMFAO OH NAH SHE KEEP IT THREE HUNNA""@catoxx3: @DJZeeti twitpic a selfie if u a ho http://t.co/j4RuNFZrtX"""
2,I remember laying on a hospital bed after being shot ranting about how coconut shrimp was trash.
1,This niggah aaron had me weak last night!
1,"@Chrisworldpeace So I guess that makes us blacks double niggers, huh?"
1,I got soo many funny pictures from yesterday &#128514;&#128557; bitches was fucced
2,RT @SaraLuvvXXX: Today @GlennAlfonso did my hair and makeup.. He always tries to make me look like a monkey. http://t.co/tym2JD7h3Z
1,Lets these hoes be hoes thats all we know
1,RT @RihannaHasAids: if I got hoes.. @ one of my hoes.. if not shutup &amp; never say it again
1,My 2014 saying is bitch go get yo nigga hoe cuz I'm gonna beat yo ass just like am gonna beat nigga bitch go get yo nigga
1,@RichBum_Mitch say how you do that I got this lil bitch who ain't getting the memo
1,' Beat the pussy up till its red like rosters and after I fuck I get to moovin like the hoovas &#1040784;&#9996;&#65039; .
1,If you fuckin for your rent you a lame hoe
0,#California is full of white trash
1,Then bitches gon fuck just because money long .
1,"I Was Down for A Minute , them bitches left a Nigga  Them hoes forgot about me , like they neva met a nigga"
2,RT @DonnieWahlberg: On set of #BlueBloods. Hoping there are no birds perched above me... http://t.co/oDhq52QiLe
1,Got a badass bitch just bouncin on my dick @JordyxRivera
1,"Got the Vector Job, bitch."
1,RT @APTheCreated: @bellabelcastro is the realest bitch I know. Lol
1,"RT @LamborghiniBow: Fuck a hoe, respect a woman, love a lady&#128175;"
0,RT @AssholeOfDaYear: Rudy Gay a faggot for not changing his last name once he got money.
1,All I wanted was 100 million dollars and a bad bitch. But now I want 200 and a m&#233;nage in my palace
0,"RT @CloutGod: Horrible rapper #1 Tyga - Most trash rapper ever ""She want a yellow nigga, corn on the cob"" I smacked my mom when I heard him&#8230;"
2,RT @ahmadblack35: Can someone find the Georgia fan who talked trash to me and told me he hope we don't end up like Tennessee? Tell him I'm &#8230;
1,Dont ever really talk about your intentions to your boy that nigga might just turn around and take that pussy
0,@bnp We are being overrun by mongrels because ZOG or the Jews that run our countries want the white man to perish.
1,Put ya hands up if you a Grade A bitch
1,Lil riri sittin pretty while u bitches layin petty
1,RT @worst_B_ehavior: If you don't give your bf head you're a lame bitch and he's probably cheating on you with a bitch the suck his shit dr&#8230;
1,"RT @bugattibeez: to u bitches who have upside down default pictures, die. nobody has time to flip they phone around to see if u even uglier&#8230;"
1,"This is my ""sup bitches"" face http://t.co/mqPqzLgCKf"
1,Oh shit its still light out.. I've been in this bitch too long &#128565;
1,@jordan536633 @heydenbunsyolo @bird_lovin shut yo cracker jack buck teeth ass Am a native and a nigga the best kind
2,"RT @UnusualFactPage: Shy people tend have great observational skills, making it easier to recognize the core of a problem then solving it."
1,"@lllexiss @lukejohnson06 @ParhamBryce @laurenbeckkkk1 Lil pussy didn't DM me back?, hmm"
1,RT @SegwaySurfer: hard 2 keep the hoes off me http://t.co/LemzSFqvEl
1,@team_Darrion just like a Velcro headed moon cricket to say fucking jungle bunny
1,RT @YABOYLILB: THE FUCK YOU LOOKING AT BITCH! SWERVE  *puts heelys into full gear*  *glides past the bitches*
1,@DebsFLPx I was lucky to be sensible and I've never had a fag or a drug. I'm pleased about that statistic. Yes I have a beer but that's all.
1,Tired of these butthurt @samsung commercials. Ya phones trash b.. We don't want em
1,This side hoe main chick talk is disgusting. Get a life man
1,Want to cry cause of the girls at La fitness ... Imma bitch
2,"KaasPiet,bloemPiet.?lol men weet van gekkigheid niet meer hoe ze simpele oplossing tegen racisme moet maken.Zolang maar blanke beslissing is"
